,이전VDS,이후VDS,holiday,교통량,평균속도
271181,97.74,91.82,1,0,0.0
271460,97.75,87.67,1,0,0.0
271739,95.95,83.2,1,1,69.0
272018,98.43,78.64,1,0,0.0
272297,94.71,81.83,1,0,0.0
272576,95.55,76.54,1,0,0.0
272855,93.46,77.73,1,0,0.0
273134,96.4,78.07,1,0,0.0
273413,96.41,82.16,1,1,66.0
273692,95.35,85.43,1,0,0.0
273971,96.43,84.53,1,1,87.0
274250,94.93,87.21,1,54,98.09
274529,97.18,99.31,1,95,99.56
274808,96.89,107.39,1,78,102.85
275087,99.99,106.21,1,121,99.44
275366,97.57,106.53,1,69,99.38
275645,97.61,105.49,1,55,99.99
275924,86.955,139.16,1,111,100.91
276203,86.955,139.16,1,135,104.85
276482,86.955,139.16,1,203,103.2
276761,86.955,139.16,1,197,103.52
277040,86.955,139.16,1,185,99.75
277319,86.955,139.16,1,323,102.21
277598,86.955,139.16,1,457,101.3
277877,86.955,139.16,1,494,101.61
278156,86.955,139.16,1,335,106.94
278435,86.955,139.16,1,367,106.75
278714,86.955,139.16,1,357,106.73
278993,86.955,139.16,1,22,93.0
279272,86.955,139.16,1,282,103.59
279551,86.955,139.16,1,379,100.76
279830,86.955,139.16,1,424,96.42
280109,86.955,139.16,1,416,91.34
280388,86.955,139.16,1,25,105.77
280667,86.955,139.16,1,1,89.0
280946,86.955,139.16,1,130,101.13
281225,86.955,139.16,1,197,98.23
281504,86.955,139.16,1,376,99.89
281783,86.955,139.16,1,573,96.63
282062,86.955,139.16,1,661,97.31
282341,86.955,139.16,1,618,98.66
282620,86.955,139.16,1,513,100.7
282899,86.955,139.16,1,688,94.74
283178,86.955,139.16,1,603,96.55
283457,133.87,139.16,1,646,94.22
283736,86.955,139.16,1,955,92.71
284015,116.53,139.16,1,1043,89.13
284294,104.51,139.16,1,1003,88.89
284573,109.99,139.16,1,1023,88.1
284852,127.95,139.16,1,1025,87.62
285131,119.9,139.16,1,995,89.23
285410,86.955,139.16,1,1009,89.17
285689,99.81,139.16,1,884,95.67
285968,47.75,139.16,1,862,94.79
286247,87.85,139.16,1,960,89.78
286526,134.55,139.16,1,1068,84.39
286805,86.955,139.16,1,919,96.15
287084,86.955,139.16,1,987,93.53
287363,86.955,139.16,1,1032,88.98
287642,86.955,139.16,1,1049,86.79
287921,86.955,139.16,1,830,71.78
288200,86.955,139.16,1,910,85.57
288479,86.955,139.16,1,887,90.2
288758,86.955,139.16,1,945,92.32
289037,86.955,139.16,1,899,93.57
289316,86.955,139.16,1,847,89.88
289595,86.955,139.16,1,789,81.48
289874,86.955,139.16,1,777,62.31
290153,86.955,139.16,1,855,87.07
290432,86.955,139.16,1,843,89.99
290711,86.955,139.16,1,945,85.84
290990,86.955,139.16,1,938,86.21
291269,86.955,139.16,1,801,84.36
291548,84.36,94.1,1,737,88.44
291827,83.89,95.96,1,657,89.77
292106,82.45,96.58,1,661,90.11
292385,83.6,95.19,1,678,88.48
292664,84.21,96.64,1,652,92.48
292943,85.61,97.54,1,663,93.78
293222,87.35,96.93,1,658,97.85
293501,90.07,101.07,1,572,99.55
293780,89.34,102.64,1,569,98.3
294059,92.24,101.55,1,458,100.04
294338,91.99,103.04,1,425,102.41
294617,92.87,105.57,1,350,103.02
294896,94.25,101.89,0,372,101.95
295175,95.64,104.0,0,264,105.46
295454,96.11,105.87,0,291,105.7
295733,93.89,106.14,0,225,105.53
296012,93.69,102.07,0,251,102.76
296291,93.74,101.09,0,196,102.2
296570,93.35,102.63,0,173,106.21
296849,91.35,103.07,0,178,104.2
297128,92.79,100.07,0,141,101.53
297407,92.85,101.32,0,160,101.03
297686,92.76,96.64,0,127,103.67
297965,92.52,101.07,0,141,102.68
298244,88.86,99.3,0,123,103.54
298523,88.85,101.28,0,131,101.42
298802,90.4,96.08,0,130,102.18
299081,94.75,97.93,0,134,104.38
299360,89.56,97.64,0,153,101.87
299639,91.5,96.97,0,187,104.5
299918,88.75,98.34,0,225,102.01
300197,89.14,97.67,0,291,99.9
300476,87.64,99.04,0,342,98.99
300755,87.94,96.81,0,461,98.73
