,VDS_ID,GRS80_X좌표,GRS80_Y좌표,지점이정,VDS존_시작이정,VDS존_종료이정,노선번호,도로명,VDS존_유형구분코드,VDS존_유형구분명,기점종점방향구분코드,VDS존 길이,도로등급구분코드,도로등급구분명,콘존ID,WGS84_X좌표,WGS84_Y좌표
464,0010VDS04155,396704.2732,342404.0921,51.10km,51.70km,50.65km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS080,129.1721588,35.65919021
465,0010VDS04160,397006.4397,343561.8467,52.30km,52.85km,51.70km,10,경부선,1,FTMS 본선 VDS,S,1150.00m,101,고속국도,0010CZS080,129.1757764,35.66955711
466,0010VDS04165,397307.1074,344599.3141,53.40km,53.95km,52.85km,10,경부선,1,FTMS 본선 VDS,S,1100.00m,101,고속국도,0010CZS080,129.179349,35.67884081
467,0010VDS04170,397648.3686,345648.319,54.50km,55.10km,53.95km,10,경부선,1,FTMS 본선 VDS,S,1150.00m,101,고속국도,0010CZS080,129.1833735,35.68822013
468,0010VDS04175,397842.2123,346831.3549,55.70km,56.10km,55.10km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS080,129.1858043,35.69883597
469,0010VDS04180,398056.1663,347590.4936,56.50km,57.20km,56.10km,10,경부선,1,FTMS 본선 VDS,S,1100.00m,101,고속국도,0010CZS080,129.1883534,35.70562998
470,0010VDS04185,398319.1515,348452.7187,57.40km,58.00km,57.20km,10,경부선,1,FTMS 본선 VDS,S,800.00m,101,고속국도,0010CZS085,129.19147,35.71334246
471,0010VDS04190,398543.0641,349631.4381,58.60km,59.20km,58.00km,10,경부선,1,FTMS 본선 VDS,S,1200.00m,101,고속국도,0010CZS085,129.1942338,35.7239131
472,0010VDS04195,398605.6407,350828.7689,59.80km,60.45km,59.20km,10,경부선,1,FTMS 본선 VDS,S,1250.00m,101,고속국도,0010CZS085,129.1952209,35.73468378
473,0010VDS04200,398563.0823,352126.8262,61.10km,61.65km,60.45km,10,경부선,1,FTMS 본선 VDS,S,1200.00m,101,고속국도,0010CZS085,129.1950718,35.74638279
474,0010VDS04205,398451.2144,353219.3031,62.20km,62.75km,61.65km,10,경부선,1,FTMS 본선 VDS,S,1100.00m,101,고속국도,0010CZS085,129.1941061,35.75624428
475,0010VDS04210,398681.0445,354273.0376,63.30km,63.80km,62.75km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS085,129.1969065,35.76568791
476,0010VDS04215,398542.0947,355257.7246,64.30km,64.90km,63.80km,10,경부선,1,FTMS 본선 VDS,S,1100.00m,101,고속국도,0010CZS085,129.195615,35.77458409
477,0010VDS04220,398188.9476,356356.9241,65.50km,65.95km,64.90km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS085,129.191984,35.78455477
478,0010VDS04225,398290.4771,357249.449,66.40km,66.95km,65.95km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS085,129.1933272,35.79257241
479,0010VDS04230,397899.6975,358275.8433,67.50km,68.26km,66.95km,10,경부선,1,FTMS 본선 VDS,S,1310.00m,101,고속국도,0010CZS085,129.1892612,35.80189492
480,0010VDS04235,397127.543,359315.9649,68.80km,69.25km,68.26km,10,경부선,1,FTMS 본선 VDS,S,990.00m,101,고속국도,0010CZS090,129.180981,35.81141755
481,0010VDS04240,396254.808,359467.2327,69.70km,70.20km,69.25km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS090,129.1713686,35.81295465
482,0010VDS04245,395439.5498,360038.6647,70.70km,71.28km,70.20km,10,경부선,1,FTMS 본선 VDS,S,1080.00m,101,고속국도,0010CZS090,129.1624939,35.81826362
483,0010VDS04250,394255.9376,359970.5543,71.85km,72.33km,71.28km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS090,129.1493893,35.81788506
484,0010VDS04255,393357.8272,360021.0286,72.80km,73.30km,72.33km,10,경부선,1,FTMS 본선 VDS,S,970.00m,101,고속국도,0010CZS090,129.1394704,35.81851689
485,0010VDS04260,392482.2784,360467.5365,73.80km,74.30km,73.30km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS090,129.1298961,35.82271031
486,0010VDS04265,391678.2107,361065.094,74.80km,75.35km,74.30km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS090,129.1211475,35.82824946
487,0010VDS04270,390633.4865,361346.5309,75.90km,76.45km,75.35km,10,경부선,1,FTMS 본선 VDS,S,1100.00m,101,고속국도,0010CZS090,129.1096605,35.83098765
488,0010VDS04275,389595.5147,361605.5302,77.00km,77.50km,76.45km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS090,129.0982421,35.83352139
489,0010VDS04280,388798.7161,362210.4439,78.00km,78.66km,77.50km,10,경부선,1,FTMS 본선 VDS,S,1160.00m,101,고속국도,0010CZS090,129.0895722,35.83912319
490,0010VDS04285,388230.2078,363031.2382,79.00km,79.58km,78.66km,10,경부선,1,FTMS 본선 VDS,S,920.00m,101,고속국도,0010CZS100,129.0834772,35.84662498
491,0010VDS04290,387825.3604,364159.612,80.15km,80.68km,79.58km,10,경부선,1,FTMS 본선 VDS,S,1100.00m,101,고속국도,0010CZS100,129.0792641,35.8568654
492,0010VDS04295,387190.1616,364933.9683,81.20km,82.00km,80.68km,10,경부선,1,FTMS 본선 VDS,S,1320.00m,101,고속국도,0010CZS100,129.0724181,35.8639612
493,0010VDS04300,385999.718,365998.6431,82.80km,83.35km,82.00km,10,경부선,1,FTMS 본선 VDS,S,1350.00m,101,고속국도,0010CZS100,129.0594943,35.87377699
494,0010VDS04305,385428.96,366943.8867,83.90km,84.35km,83.35km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS100,129.053398,35.8823987
495,0010VDS04310,384800.1561,367592.5964,84.80km,85.30km,84.35km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS100,129.0465892,35.88836028
496,0010VDS04315,383861.1735,367943.5386,85.80km,86.28km,85.30km,10,경부선,1,FTMS 본선 VDS,S,980.00m,101,고속국도,0010CZS100,129.0362772,35.89169785
497,0010VDS04320,382879.9096,367951.1733,86.75km,87.30km,86.28km,10,경부선,1,FTMS 본선 VDS,S,1020.00m,101,고속국도,0010CZS100,129.0254175,35.89195035
498,0010VDS04325,381891.7169,368441.7984,87.85km,88.58km,87.30km,10,경부선,1,FTMS 본선 VDS,S,1280.00m,101,고속국도,0010CZS100,129.0145912,35.8965534
499,0010VDS04330,381379.3687,369702.4451,89.30km,89.88km,88.58km,10,경부선,1,FTMS 본선 VDS,S,1300.00m,101,고속국도,0010CZS100,129.0092068,35.908003
500,0010VDS04335,381070.9267,370860.7932,90.45km,90.80km,89.88km,10,경부선,1,FTMS 본선 VDS,S,920.00m,101,고속국도,0010CZS100,129.0060554,35.91849327
501,0010VDS04340,380214.8694,371680.0515,91.73km,92.27km,90.80km,10,경부선,1,FTMS 본선 VDS,S,1470.00m,101,고속국도,0010CZS105,128.996762,35.92603036
502,0010VDS04345,379323.9761,372330.1611,92.80km,93.50km,92.27km,10,경부선,1,FTMS 본선 VDS,S,1230.00m,101,고속국도,0010CZS105,128.9870429,35.93204965
503,0010VDS04350,378032.3161,372144.8221,94.20km,94.85km,93.50km,10,경부선,1,FTMS 본선 VDS,S,1350.00m,101,고속국도,0010CZS105,128.9726966,35.9306163
504,0010VDS04355,376956.8268,371410.2056,95.50km,96.39km,94.85km,10,경부선,1,FTMS 본선 VDS,S,1540.00m,101,고속국도,0010CZS105,128.9606224,35.92419469
505,0010VDS04400,375806.7641,371171.9127,96.70km,97.15km,96.39km,10,경부선,1,FTMS 본선 VDS,S,760.00m,101,고속국도,0010CZS110,128.9478341,35.92225571
506,0010VDS04500,375092.6763,370812.9866,97.60km,98.05km,97.15km,10,경부선,1,FTMS 본선 VDS,S,900.00m,101,고속국도,0010CZS110,128.9398475,35.91915084
507,0010VDS04600,374708.4238,370006.9478,98.50km,98.95km,98.05km,10,경부선,1,FTMS 본선 VDS,S,900.00m,101,고속국도,0010CZS110,128.9354156,35.9119593
508,0010VDS04700,374142.6918,369306.3751,99.40km,99.90km,98.95km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS110,128.9289984,35.90574983
509,0010VDS04800,373289.9898,368897.9584,100.40km,100.85km,99.90km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS110,128.9194689,35.90222239
510,0010VDS04900,372392.901,368973.6598,101.30km,101.70km,100.85km,10,경부선,1,FTMS 본선 VDS,S,850.00m,101,고속국도,0010CZS110,128.9095535,35.90306266
511,0010VDS05000,371621.9541,368799.1997,102.10km,102.65km,101.70km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS110,128.9009806,35.90162667
512,0010VDS05100,370727.0473,368159.9838,103.20km,103.70km,102.65km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS110,128.8909359,35.89602537
513,0010VDS05200,369903.4518,367592.3488,104.20km,104.75km,103.70km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS110,128.8816974,35.89105559
514,0010VDS05300,368900.8413,367147.1902,105.30km,105.80km,104.75km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS110,128.8705043,35.88721917
515,0010VDS05400,367944.6987,366853.142,106.30km,106.80km,105.80km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS110,128.8598585,35.88473487
516,0010VDS05500,366988.5556,366559.0953,107.30km,107.80km,106.80km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS110,128.8492133,35.88224962
517,0010VDS05600,366032.4121,366265.0501,108.30km,108.80km,107.80km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS110,128.8385688,35.87976342
518,0010VDS05700,365068.7565,365997.284,109.30km,109.80km,108.80km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS110,128.8278472,35.87751424
